ilkid,firstname,lastname,leag,Season_Effic,Season_FG_rate,Season_FT_rate,Season_PTS_rate,Playoffs_Effic,Playoffs_FG_rate,Playoffs_FT_rate,Playoffs_PTS_rate
LEVINCL01,Cliff,Levingston,N,10.204819277108435,0.5156940760389036,0.6761111111111111,0.3471288763117557,5.439024390243903,0.502092050209205,0.6666666666666666,0.2979942693409742
LEWISBO01,Bobby,Lewis,N,3.823529411764706,0.3805668016194332,0.7116935483870968,0.34417848013014174,2.1666666666666665,0.41935483870967744,0.3333333333333333,0.42857142857142855
LEWISFR01,Freddie,Lewis,A,11.807580174927114,0.43285134713408924,0.8187650360866079,0.4850653132540145,12.90566037735849,0.4240619416319238,0.8522550544323484,0.4750662490966032
LEWISFR01,Freddie,Lewis,N,4.65625,0.4005681818181818,0.7711864406779662,0.42099322799097066,1.0,0.4444444444444444,0.0,0.8888888888888888
LEWISQU01,Quincy,Lewis,N,3.088050314465409,0.3972602739726027,0.7096774193548387,0.3059902860226659,2.9166666666666665,0.36,0.4444444444444444,0.2654320987654321
LEWISRA01,Rashard,Lewis,N,15.461377870563675,0.4597069597069597,0.7866022099447514,0.4677285759796113,13.375,0.41116751269035534,0.8795180722891566,0.4562043795620438
LEWISRA02,Ralph,Lewis,N,2.0,0.413953488372093,0.5617977528089888,0.34077380952380953,0.9,0.3333333333333333,0.0,0.23529411764705882
LEWISRE01,Reggie,Lewis,N,16.897777777777776,0.48824427480916033,0.8244147157190636,0.5384300899427636,16.833333333333332,0.5095652173913043,0.776595744680851,0.5743348982785602
LICHTTO01,Todd,Lichti,N,7.194092827004219,0.45956112852664577,0.7889344262295082,0.4410377358490566,15.0,0.5172413793103449,0.7368421052631579,0.6285714285714286
LIGONBI01,Bill,Ligon,N,2.5526315789473686,0.38461538461538464,0.64,0.4632352941176471,1.0,1.0,0.0,0.2857142857142857
LISTEAL01,Alton,Lister,N,10.841552990556139,0.5123293254534339,0.59689557855127,0.3320854205114685,10.758620689655173,0.5052410901467506,0.6398104265402843,0.34335002782415136
LIVINRA01,Randy,Livingston,N,4.695876288659794,0.40860215053763443,0.7705882352941177,0.293247344461305,3.0,0.31746031746031744,1.0,0.29120879120879123
LIVINRO01,Ron,Livingstone,N,1.6752136752136753,0.286480686695279,0.6923076923076923,0.0,2.75,0.42105263157894735,0.5714285714285714,0.0
LLOYDEA01,Earl,Lloyd,N,3.4285714285714284,0.3564076690211907,0.7501630789302022,0.32340954617669404,3.3863636363636362,0.33676092544987146,0.7441860465116279,0.32107623318385653
LLOYDLE01,Lewis,Lloyd,N,12.721649484536082,0.5241312741312741,0.7713717693836978,0.5453965553901765,14.96,0.48427672955974843,0.7916666666666666,0.48099606815203144
LOCHMBO01,Bob,Lochmueller,N,1.0483870967741935,0.3224489795918367,0.6065573770491803,0.2892768079800499,-2.0,0.2,0.25,0.23809523809523808
LOFGRDO01,Don,Lofgran,N,2.0,0.3293051359516616,0.6919014084507042,0.369666861484512,-0.6666666666666666,0.2222222222222222,1.0,0.5
LOGANHE01,Henry,Logan,A,6.018518518518518,0.46625129802699894,0.7053045186640472,0.5219917012448133,6.9411764705882355,0.42613636363636365,0.6732673267326733,0.5721784776902887
LOHAUBR01,Brad,Lohaus,N,6.996951219512195,0.43981745579007414,0.7325581395348837,0.371362497591058,4.15,0.4264705882352941,0.5,0.30357142857142855
LONGGR01,Grant,Long,N,12.538384845463609,0.4666666666666667,0.7613080684596577,0.33380093988917725,10.428571428571429,0.411214953271028,0.7555555555555555,0.31610169491525425
LONGJO01,John,Long,N,10.959686450167974,0.4673803641687254,0.8621673003802282,0.5348765432098765,6.565217391304348,0.39908256880733944,0.9591836734693877,0.41760299625468167
LONGLLU01,Luc,Longley,N,9.552028218694886,0.4620235810255004,0.7602956705385427,0.3406630018324171,8.563218390804598,0.4661508704061896,0.7142857142857143,0.3014629049111808
LONGPA01,Paul,Long,N,2.591549295774648,0.463519313304721,0.7532467532467533,0.6284403669724771,7.0,1.0,0.0,1.5
LONGWI01,Willie,Long,A,6.338028169014085,0.4207089552238806,0.7742749054224464,0.48042916749453607,3.75,0.37662337662337664,0.7419354838709677,0.3875598086124402
LOPEZFE01,Felipe,Lopez,N,5.598393574297189,0.4317111459968603,0.6593406593406593,0.34916807330600436,3.0,0.3076923076923077,0.6,0.24705882352941178
LOSCUJI01,Jim,Loscutoff,N,1.3972602739726028,0.34462254395036196,0.6533333333333333,0.33464107729827164,0.6379310344827587,0.3238095238095238,0.6075949367088608,0.320962888665998
LOUGHKE01,Kevin,Loughery,N,9.781456953642385,0.41342690922522857,0.8034947884733292,0.5188721534875381,6.4186046511627906,0.37547892720306514,0.7526881720430108,0.4523809523809524
LOVEBO01,Bob,Love,N,11.309252217997464,0.4293032786885246,0.8049892703862661,0.5531449044585988,11.170212765957446,0.4310850439882698,0.776,0.5220766618146531
LOVELCL01,Clyde,Lovellette,N,8.907670454545455,0.4431681333950903,0.7574021012416428,0.6263171690694627,6.217391304347826,0.41591928251121074,0.6842105263157895,0.5864799025578563
LOVEST01,Stan,Love,N,5.104602510460251,0.44029850746268656,0.7513368983957219,0.4492176386913229,0.2857142857142857,0.3,0.6666666666666666,0.26666666666666666
LOWERCH01,Chuck,Lowery,N,1.55,0.4473684210526316,0.6111111111111112,0.3358208955223881,0.0,0.25,0.6666666666666666,0.23076923076923078
LUCASJE01,Jerry,Lucas,N,12.966224366706875,0.4989948431081199,0.7830609212481426,0.43736578382247676,8.98611111111111,0.4669211195928753,0.7864077669902912,0.3780590717299578
LUCASJO01,John,Lucas,N,13.748922413793103,0.44905703771849126,0.7755519215044971,0.3893801846924401,11.2,0.4510250569476082,0.7457627118644068,0.4422907488986784
LUCASMA01,Maurice,Lucas,A,19.602409638554217,0.463425317564608,0.775390625,0.4728638497652582,11.45,0.4786885245901639,0.7,0.47375886524822697
LUCASMA01,Maurice,Lucas,N,17.522807017543858,0.472953287365252,0.7634598411297441,0.497801266793077,14.524390243902438,0.4841025641025641,0.7439446366782007,0.4777411376751855
LUCKETE01,Ted,Luckenbill,N,0.8505747126436781,0.3670212765957447,0.6041666666666666,0.32830820770519265,-1.25,0.0,0.4,0.11764705882352941
LUETY01,Tyronn,Lue,N,8.779036827195467,0.4366144668158091,0.812015503875969,0.3543050215542351,2.4444444444444446,0.3695652173913043,0.8,0.2621951219512195
LUMPKPH01,Phil,Lumpkin,N,5.573170731707317,0.4235294117647059,0.8115942028985508,0.23407917383820998,1.7058823529411764,0.3333333333333333,0.7857142857142857,0.22794117647058823
LUMPPRA01,Ray,Lumpp,N,4.543333333333333,0.36620294599018005,0.7671232876712328,0.8988682000730194,2.5,0.3157894736842105,0.8524590163934426,0.5947955390334573
LYNCHGE01,George,Lynch,N,9.436692506459949,0.44601240111182383,0.6521022258862325,0.2890686884689374,10.129032258064516,0.4385026737967914,0.6702127659574468,0.26785714285714285
LYNCHKE01,Kevin,Lynch,N,3.694736842105263,0.43617021276595747,0.7261904761904762,0.27121609798775154,1.0,0.0,0.0,0.0
LYNNMI01,Mike,Lynn,N,0.9387755102040817,0.32857142857142857,0.6666666666666666,0.29439252336448596,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
MACAUED01,Ed,Macauley,N,11.36817472698908,0.4356735359180347,0.7608034083992696,0.6216590116761662,9.063829787234043,0.43687374749499,0.7285223367697594,0.4582743988684583
MACCUTO01,Todd,Macculloch,N,8.300448430493274,0.5414680648236415,0.6418732782369146,0.3983124818155368,6.27906976744186,0.5306122448979592,0.6595744680851063,0.3617021276595745
MACKLRU01,Rudy,Macklin,N,6.04375,0.448512585812357,0.7760252365930599,0.3742732558139535,8.6,0.46875,0.875,0.4074074074074074
MACKNJO01,Johnny,Macknowski,N,2.128205128205128,0.31737193763919824,0.7270114942528736,0.0,5.615384615384615,0.39823008849557523,0.7407407407407407,0.0
MACKSA01,Sam,Mack,N,6.725868725868726,0.4003368893879843,0.8311688311688312,0.4000397851601353,4.5,0.33962264150943394,0.7,0.36470588235294116
MACYKY01,Kyle,Macy,N,11.562613430127042,0.5012675731735423,0.8733252131546894,0.3691562543871964,10.727272727272727,0.465564738292011,0.8301886792452831,0.3195548489666137
MADSEMA01,Mark,Madsen,N,4.5641891891891895,0.46965317919075145,0.5612903225806452,0.2105666156202144,2.5714285714285716,0.4025974025974026,0.46,0.18973214285714285
MAGLOJA01,Jamaal,Magloire,N,12.801749271137027,0.48217317487266553,0.7150035893754487,0.38137472283813745,11.0,0.4782608695652174,0.6903225806451613,0.40084985835694054
MAHAFRA01,Randy,Mahaffey,A,5.037383177570093,0.4452488687782805,0.6838351822503962,0.3978517050787361,7.222222222222222,0.4725274725274725,0.7105263157894737,0.47478991596638653
MAHNKJO01,John,Mahnken,N,0.21739130434782608,0.27157717177396684,0.6495726495726496,1.7662721893491125,0.25,0.125,0.7272727272727273,0.13114754098360656
MAHONFR01,Francis,Mahoney,N,0.625,0.3333333333333333,0.8,0.26666666666666666,-0.5,0.21428571428571427,0.6,0.2
MAHORRI01,Rick,Mahorn,N,10.869292748433303,0.4928412344893414,0.7042380522993688,0.3011365840412739,9.037735849056604,0.4715909090909091,0.75,0.2519555372581309
MAJERDA01,Dan,Majerle,N,13.173821989528795,0.43070548467996944,0.7413178984861977,0.36164719123440037,13.398373983739837,0.4157119476268412,0.7530864197530864,0.33993866477942913
MALONJE01,Jeff,Malone,N,14.228729281767956,0.4837808368543001,0.8711203074194502,0.5809507754551585,13.823529411764707,0.47044334975369456,0.852017937219731,0.5284687672747375
MALONKA01,Karl,Malone,N,26.941734417344172,0.5161388782907287,0.742114043069457,0.6732297819587253,24.844559585492227,0.4625796178343949,0.7356521739130435,0.6021246996332363
MALONMA01,Matt,Maloney,N,7.494915254237288,0.4078125,0.7969924812030075,0.2914323962516734,7.714285714285714,0.3879781420765027,0.7333333333333333,0.3068017366136035
MALONMO01,Moses,Malone,A,21.976190476190474,0.5521311475409836,0.6291989664082688,0.4964555225245827,16.5,0.6375,0.6666666666666666,0.5787234042553191
MALONMO01,Moses,Malone,N,24.142212189616252,0.4907672301690507,0.7692515779981965,0.6081293958421158,24.06382978723404,0.4789272030651341,0.7619047619047619,0.547154899894626
MANNIDA01,Danny,Manning,N,15.049830124575312,0.5110320284697509,0.7288461538461538,0.5109274943193555,14.44186046511628,0.5010141987829615,0.7660818713450293,0.5272879932829555
MANNIED01,Ed,Manning,A,5.425925925925926,0.46564885496183206,0.8156424581005587,0.3412634624658415,4.894736842105263,0.5079365079365079,0.8275862068965517,0.42105263157894735
MANNIED01,Ed,Manning,N,2.5142857142857142,0.42256482130343376,0.7019867549668874,0.35335160727635184,2.0,0.42857142857142855,0.5,0.2717391304347826
MANNIGU01,Guy,Manning,A,1.5616438356164384,0.39028475711892796,0.576271186440678,0.4740973312401884,5.333333333333333,0.4411764705882353,0.5789473684210527,0.6212121212121212
MANNIPA01,Pace,Mannion,N,3.3055555555555554,0.41252006420545745,0.6632653061224489,0.31058823529411766,1.875,0.3333333333333333,0.8333333333333334,0.43902439024390244
MARAVPE02,Pete,Maravich,N,19.612462006079028,0.4411408199643494,0.8204419889502762,0.6558644513900312,11.5,0.42316258351893093,0.7835820895522388,0.6441798941798942
MARBUST01,Stephon,Marbury,N,19.380451127819548,0.4345036535376938,0.7913197072924553,0.531942177663791,14.055555555555555,0.3651685393258427,0.7252747252747253,0.45395590142671854
MARCISA01,Sarunas,Marciulionis,N,11.24793388429752,0.5053071727243487,0.7681895093062606,0.5701095654314908,13.470588235294118,0.46875,0.8210526315789474,0.5295454545454545
MARINJA01,Jack,Marin,N,10.87514723203769,0.46538108356290175,0.8432678821879382,0.510004066693778,9.470588235294118,0.44992295839753466,0.8238095238095238,0.4508636092912448
MARIOSH01,Shawn,Marion,N,22.488938053097346,0.4630721707385566,0.8379694019471489,0.48452514295820315,20.176470588235293,0.4330543933054393,0.8111111111111111,0.38565022421524664
MARSHDO01,Donyell,Marshall,N,14.862903225806452,0.44044081228330856,0.7318913480885312,0.4371854524736492,14.666666666666666,0.41346153846153844,0.76,0.38380281690140844
MARSHDO02,Donny,Marshall,N,1.9075630252100841,0.3210332103321033,0.6814159292035398,0.3188248095756257,-0.125,0.2,1.0,0.2
MARSHTO01,Tom,Marshall,N,2.863095238095238,0.3877327491785323,0.7093023255813954,0.36799381522999614,0.2,0.2702702702702703,0.7,0.3253012048192771
MARTIDA01,Darrick,Martin,N,7.122065727699531,0.3858733472512178,0.8490566037735849,0.390076786769049,3.1739130434782608,0.3076923076923077,0.7575757575757576,0.31958762886597936
MARTIFE01,Fernando,Martin,N,0.75,0.2903225806451613,0.36363636363636365,0.1506849315068493,-1.0,0.0,0.0,0.0
MARTIKE01,Kenyon,Martin,N,17.048158640226628,0.4716940363007779,0.6593255333792154,0.449027498323273,18.214285714285715,0.4578884934756821,0.7009966777408638,0.46974749880895666
MARTIMO01,Mo,Martin,N,2.1159420289855073,0.37755102040816324,0.5977011494252874,0.4834123222748815,4.5,0.38235294117647056,0.6666666666666666,0.6031746031746031
MASHBJA01,Jamal,Mashburn,N,16.09001636661211,0.41841126981021326,0.7661609498680739,0.5115768199991213,12.51923076923077,0.3890449438202247,0.7798165137614679,0.4229313142239048
MASINAL01,Al,Masino,N,2.6565656565656566,0.3463203463203463,0.6245059288537549,0.24462640736949848,0.5384615384615384,0.35,0.4666666666666667,0.21875
MASONAN01,Anthony,Mason,N,16.743764172335602,0.509455424427698,0.7086300199373398,0.3155246217691076,12.9375,0.5235849056603774,0.6675824175824175,0.29398447606727035
MASONDE01,Desmond,Mason,N,12.172151898734176,0.4531287461040518,0.785982478097622,0.4203543469303667,12.75,0.41711229946524064,0.7297297297297297,0.34761120263591433
MASSETO01,Tony,Massenburg,N,7.496339677891655,0.47001434720229557,0.7052785923753666,0.3450268598404688,2.6666666666666665,0.4074074074074074,0.5454545454545454,0.2828282828282828
MASTED01,Eddie,Mast,N,1.0357142857142858,0.38513513513513514,0.6043956043956044,0.32122587968217936,0.9375,0.6470588235294118,0.2,0.46938775510204084
MATTHWE01,Wes,Matthews,N,8.634408602150538,0.4782608695652174,0.7881548974943052,0.3926921010209565,3.8421052631578947,0.48226950354609927,0.8,0.4505208333333333
MAXWECE01,Cedric,Maxwell,N,15.565269461077845,0.5455267757826157,0.7835365853658537,0.440279355462998,13.696078431372548,0.5450581395348837,0.7770700636942676,0.4086415232515562
MAXWEVE01,Vernon,Maxwell,N,10.3953216374269,0.3980562866977121,0.7326246933769419,0.44888724340779135,9.63265306122449,0.37209302325581395,0.6964285714285714,0.3895631067961165
MAYDO01,Don,May,N,5.6068601583113455,0.45320362294532035,0.7982456140350878,0.5044568665961625,1.2857142857142858,0.3333333333333333,0.7647058823529411,0.3253968253968254
MAYESCL01,Clyde,Mayes,N,6.45945945945946,0.44569288389513106,0.5673076923076923,0.297,0.3333333333333333,0.2,0.75,0.12195121951219512
MAYSC01,Scott,May,N,10.67605633802817,0.4619354838709677,0.8113948919449901,0.45958400797110477,4.142857142857143,0.30434782608695654,0.7241379310344828,0.3333333333333333
MAYSTR01,Travis,Mays,N,8.808695652173913,0.40974212034383956,0.7493975903614458,0.42948717948717946,2.0,0.5,0.0,0.2
MCADOBO01,Bob,Mcadoo,N,23.61150234741784,0.5030167446274829,0.7542551157008989,0.6632188371518339,14.712765957446809,0.4905130007027407,0.7239819004524887,0.6330140014738393
MCCANBO01,Bob,Mccann,N,5.089887640449438,0.47896440129449835,0.5770750988142292,0.309853249475891,4.0,0.5,0.0,0.46153846153846156
MCCANME01,Mel,Mccants,N,1.0,0.3076923076923077,0.75,0.3384615384615385,0.0,0.0,0.0,0.0
MCCARJO01,Johnny,Mccarthy,N,4.9145569620253164,0.35298452468680913,0.6216530849825378,0.27752605346624376,6.666666666666667,0.3888888888888889,0.7333333333333333,0.1962962962962963
MCCARWA01,Walter,Mccarty,N,6.001795332136445,0.3941198362486044,0.7026086956521739,0.2962075848303393,6.421052631578948,0.46258503401360546,0.7222222222222222,0.24693042291950887
MCCARWI01,Willie,Mccarter,N,3.9483870967741934,0.4023372287145242,0.65625,0.38353272343420125,1.411764705882353,0.3614457831325301,0.2857142857142857,0.25203252032520324
MCCASAM01,Amal,Mccaskill,N,2.6315789473684212,0.3767441860465116,0.6086956521739131,0.21052631578947367,3.0,0.6666666666666666,0.3333333333333333,0.7142857142857143
MCCLATE01,Ted,Mcclain,A,9.673740053050398,0.4501903553299492,0.7620020429009193,0.39267072640278383,5.230769230769231,0.375366568914956,0.717948717948718,0.3098311817279047
MCCLATE01,Ted,Mcclain,N,8.314606741573034,0.446521287642783,0.7857142857142857,0.3034126756524233,3.84,0.4111111111111111,0.7916666666666666,0.3059210526315789
MCCLOGE01,George,Mccloud,N,8.91644908616188,0.4021172638436482,0.8095599393019727,0.39734909341289876,10.5,0.4537037037037037,0.6551724137931034,0.41812865497076024
MCCORTI01,Tim,Mccormick,N,10.047619047619047,0.5347390252333218,0.7030075187969925,0.38787295476419636,6.2,0.4489795918367347,0.8333333333333334,0.2757009345794392
MCCOYJE01,Jelani,Mccoy,N,6.4763779527559056,0.5380549682875264,0.4904109589041096,0.31566455696202533,1.3333333333333333,0.4,0.0,0.15384615384615385
MCCRARO01,Rodney,Mccray,N,16.178385416666668,0.502501071887952,0.7611704230921312,0.362357292169159,16.17391304347826,0.5267379679144385,0.7414965986394558,0.30484848484848487
MCCRASC01,Scooter,Mccray,N,4.116883116883117,0.42346938775510207,0.6105263157894737,0.25112107623318386,3.75,0.6666666666666666,0.0,0.21052631578947367
MCDANJI01,Jim,Mcdaniels,A,12.057142857142857,0.507505360972123,0.716374269005848,0.6917324470294973,2.2,0.4634146341463415,0.5714285714285714,0.42857142857142855
MCDANXA01,Xavier,Mcdaniel,N,15.10344827586207,0.48549422336328624,0.7176625082074852,0.5398992103487957,15.745098039215685,0.46378653113087676,0.6666666666666666,0.5002885170225043
MCDONBE01,Ben,Mcdonald,N,7.028409090909091,0.46814964610717896,0.7267441860465116,0.2873781148429036,1.4,0.14285714285714285,0.5,0.09411764705882353
MCDONGL01,Glenn,Mcdonald,N,3.904109589041096,0.40029761904761907,0.7319587628865979,0.40790354989953115,0.05263157894736842,0.2631578947368421,0.6666666666666666,0.2653061224489796
MCDONRO01,Rod,Mcdonald,A,1.4252873563218391,0.4475806451612903,0.7037037037037037,0.48704663212435234,2.111111111111111,0.6666666666666666,0.3333333333333333,0.6944444444444444
MCDOWHA01,Hank,Mcdowell,N,3.674757281553398,0.4507874015748031,0.71,0.32310177705977383,0.8,0.25,0.625,0.24324324324324326
MCDYEAN01,Antonio,Mcdyess,N,17.57397504456328,0.4944165270798437,0.6765053128689492,0.5052764395503556,12.655172413793103,0.483739837398374,0.68,0.4243369734789392
MCFARPA01,Pat,Mcfarland,A,5.763513513513513,0.4584717607973422,0.7714285714285715,0.4790085988872028,0.4,0.25,1.0,0.2
MCGEEMI01,Mike,Mcgee,N,7.6365384615384615,0.48693420438637425,0.5973072215422277,0.5358645237838421,5.632352941176471,0.5025,0.6116504854368932,0.5799522673031027
MCGILBI01,Bill,Mcgill,A,6.401459854014599,0.5493716337522442,0.6908602150537635,0.5718146718146718,4.571428571428571,0.48717948717948717,0.9,0.4895833333333333
MCGILBI01,Bill,Mcgill,N,6.094936708860759,0.48560885608856086,0.7105263157894737,0.6433984842441165,1.8,0.5555555555555556,1.0,0.3235294117647059
MCGINGE01,George,Mcginnis,A,19.923566878980893,0.4698776278631942,0.6824224519940916,0.6607425949103045,14.157142857142857,0.4490254872563718,0.6951612903225807,0.6078358208955223
MCGINGE01,George,Mcginnis,N,20.259469696969695,0.44752841660058157,0.650744591177297,0.5613190070396443,8.264705882352942,0.39451476793248946,0.6402116402116402,0.4782608695652174
MCGLOJO01,Jon,Mcglocklin,N,9.409090909090908,0.489478835331539,0.8450398262128892,0.43807931199235545,7.927272727272728,0.4889705882352941,0.8241758241758241,0.39725130890052357
MCGRATR01,Tracy,Mcgrady,N,21.414159292035396,0.4439408866995074,0.7587168758716876,0.6352526078952752,26.64,0.44107744107744107,0.7920353982300885,0.6923791821561338
MCGRIEL01,Elton,Mcgriff,A,1.7321428571428572,0.47692307692307695,0.5921052631578947,0.3912037037037037,2.8461538461538463,0.4175824175824176,0.5625,0.3857677902621723
MCGUIDI01,Dick,Mcguire,N,8.0,0.389427647841795,0.6435119887165022,0.3448456610366919,7.9523809523809526,0.4096109839816934,0.5927272727272728,0.3628133704735376
MCHALKE01,Kevin,Mchale,N,20.43666323377961,0.5537538511431814,0.797979797979798,0.5755694269207783,21.19526627218935,0.5613053613053613,0.7880658436213992,0.5566829951014696
MCHARMA01,Maurice,Mchartley,A,5.201058201058201,0.40229885057471265,0.7464968152866241,0.44233301975540923,7.52,0.3768545994065282,0.7894736842105263,0.49213161659513593
MCILVJI01,Jim,Mcilvaine,N,5.743142144638404,0.4457323498419389,0.5514705882352942,0.1808672178167707,2.272727272727273,0.37037037037037035,0.5,0.25287356321839083
MCINNJE01,Jeff,Mcinnis,N,10.765350877192983,0.4318988464951198,0.8049689440993789,0.3631452581032413,4.428571428571429,0.34615384615384615,0.75,0.21212121212121213
MCKENKE01,Kevin,Mckenna,N,5.05761316872428,0.41362126245847175,0.8185185185185185,0.3815028901734104,0.0,0.0,0.0,0.0
MCKENST01,Stan,Mckenzie,N,5.944444444444445,0.4440207972270364,0.8020504731861199,0.47853991175290816,0.14285714285714285,0.27586206896551724,0.8,0.28169014084507044
MCKEYDE01,Derrick,Mckey,N,12.91248665955176,0.4855864811133201,0.7788561525129982,0.3769691183490618,10.570422535211268,0.4643237486687966,0.7443820224719101,0.31061806656101426
MCKIEAA01,Aaron,Mckie,N,9.550065019505851,0.43725718725718726,0.779050736497545,0.3090841754404529,11.297297297297296,0.4373983739837398,0.8013698630136986,0.333176912247771
MCKINBI01,Billy,Mckinney,N,8.741596638655462,0.49270767279644895,0.8202764976958525,0.4160409184894983,7.947368421052632,0.5,0.7027027027027027,0.4311377245508982
MCKINHO01,Horace,Mckinney,N,1.610062893081761,0.29786680541103017,0.7111111111111111,2.7645429362880884,2.857142857142857,0.3392857142857143,0.8,2.3
MCLEMMC01,Mccoy,Mclemore,N,4.310344827586207,0.3938903499898847,0.7710542732376794,0.41976924965223794,2.7777777777777777,0.37362637362637363,0.7894736842105263,0.4100418410041841
MCLEORO01,Roshown,Mcleod,N,5.707964601769912,0.40870616686819833,0.8192771084337349,0.3835680751173709,3.5,0.5238095238095238,1.0,0.5306122448979592
MCMAHJA01,Jack,Mcmahon,N,4.633587786259542,0.33716075156576203,0.6373417721518987,0.2977930840596008,5.918367346938775,0.3782178217821782,0.558282208588957,0.3115942028985507
MCMILJI01,Jim,Mcmillian,N,13.473851030110936,0.48220193198359135,0.8317059161401493,0.431897958174717,9.458333333333334,0.4514078110808356,0.7905138339920948,0.43864805290227776
MCMILNA01,Nate,Mcmillan,N,13.24748743718593,0.4431818181818182,0.6500422654268808,0.2313068126282866,10.448979591836734,0.38095238095238093,0.631578947368421,0.22369624885635864
MCMILSH01,Shellie,Mcmillon,N,4.182509505703422,0.4342629482071713,0.6341107871720116,0.4816154309825196,4.111111111111111,0.39436619718309857,0.7586206896551724,0.4642857142857143
MCMILTO01,Tom,Mcmillen,N,8.858710562414267,0.4826485839648983,0.8058690744920993,0.4004062288422478,4.269230769230769,0.4393939393939394,0.7931034482758621,0.32325581395348835
MCMULMA01,Malcolm,Mcmullan,N,0.8532110091743119,0.3059360730593607,0.5605381165919282,0.0,0.5,0.19047619047619047,0.6666666666666666,0.0
MCNAMJO01,Joe,Mcnamee,N,0.3305084745762712,0.2982005141388175,0.6195652173913043,0.4158273381294964,0.7692307692307693,0.2926829268292683,0.75,0.0
MCNAMMA01,Mark,Mcnamara,N,4.241007194244604,0.512022630834512,0.5481798715203426,0.3620243812338382,1.25,0.5555555555555556,0.5,0.6875
MCNEIBO01,Bob,Mcneill,N,4.256,0.39431616341030196,0.81875,0.31455142231947486,2.0,0.5714285714285714,0.5,0.45
MCNEILA01,Larry,Mcneill,N,10.575757575757576,0.4661232806928171,0.779379157427938,0.4972516686297605,4.916666666666667,0.6590909090909091,0.7916666666666666,0.6209677419354839
MEDVEST01,Stanislav,Medvedenko,N,5.708502024291498,0.45078125,0.7318007662835249,0.41351766513056837,4.0,0.4766355140186916,0.7777777777777778,0.3716012084592145
MEEDA01,Darnell,Mee,N,1.55,0.3118279569892473,0.4444444444444444,0.2593856655290102,2.6666666666666665,0.5,0.0,0.23333333333333334
MEENTSC01,Scott,Meents,N,1.9487179487179487,0.3611111111111111,0.7037037037037037,0.3582089552238806,1.5,0.5,0.0,0.5
MEHENDI01,Dick,Mehen,N,5.715025906735751,0.38130155820348305,0.7092819614711033,0.9019180470793374,3.3333333333333335,0.41379310344827586,0.5,0.0
MEINEDO01,Don,Meineke,N,3.3877551020408165,0.36675951717734445,0.7557328015952144,0.34473606605721024,3.04,0.3508771929824561,0.75,0.2874015748031496
MELCHBI01,Bill,Melchionni,A,11.55179282868526,0.4647092038396386,0.8186562296151337,0.4062072113190324,10.666666666666666,0.45111111111111113,0.8309859154929577,0.4109803921568628
MELCHBI01,Bill,Melchionni,N,2.798611111111111,0.41219158200290273,0.6728971962616822,0.4413793103448276,0.7,0.3076923076923077,0.3333333333333333,0.32727272727272727
MEMINDE01,Dean,Meminger,N,7.4735576923076925,0.4753787878787879,0.6274509803921569,0.298339957914426,3.1777777777777776,0.45517241379310347,0.5606060606060606,0.21694480102695765
MENCECH01,Chuck,Mencel,N,3.8085106382978724,0.34148635936030103,0.7648809523809523,0.3484579936192839,3.25,0.34545454545454546,0.8125,0.34
MENGEJO01,John,Mengelt,N,8.735849056603774,0.4790964929661185,0.8091334894613583,0.4862370972786988,6.894736842105263,0.5210084033613446,0.7818181818181819,0.5880281690140845
MENYADE01,Dewitt,Menyard,A,1.7746478873239437,0.3699421965317919,0.6649746192893401,0.3661731207289294,0.6666666666666666,0.3888888888888889,0.3333333333333333,0.234375
MERCERO01,Ron,Mercer,N,10.375,0.429088402550405,0.8083491461100569,0.4391116410791474,5.454545454545454,0.4,0.8333333333333334,0.30952380952380953
MERIWJO01,Joe,Meriweather,N,11.384155455904335,0.5113100848256362,0.6871088861076345,0.3673262646045789,6.4,0.4897959183673469,0.5714285714285714,0.2814070351758794
MESCHTO01,Tom,Meschery,N,7.177377892030848,0.4409189127715228,0.7452339688041595,0.42218338377594955,8.948717948717949,0.42758620689655175,0.8092485549132948,0.4814534443603331
MEYERDA01,Dave,Meyers,N,13.615658362989324,0.46054136484940905,0.6759002770083102,0.42149645295141214,9.473684210526315,0.436046511627907,0.6292134831460674,0.39015151515151514
MEYERLO01,Loren,Meyer,N,5.4071428571428575,0.4318936877076412,0.6964285714285714,0.3155577299412916,0.6666666666666666,0.0,0.0,0.0
MIASEST01,Stan,Miasek,N,2.5397260273972604,0.3300528084493519,0.6284246575342466,1.0247472059606173,3.0,0.5,1.0,0.0
MICHELA01,Larry,Micheaux,N,5.333333333333333,0.5668016194331984,0.6097560975609756,0.36789297658862874,8.0,0.4864864864864865,0.5,0.3770491803278688
MIHMCH01,Chris,Mihm,N,9.285714285714286,0.45671502105755735,0.7014388489208633,0.37177985948477754,6.0,0.3181818181818182,0.6,0.30303030303030304
MIKANED01,Ed,Mikan,N,1.804953560371517,0.3204973926995588,0.7563587684069611,0.7783375314861462,2.2222222222222223,0.2804878048780488,0.90625,0.7075471698113207
MIKANGE01,George,Mikan,N,12.086560364464692,0.4035067744506433,0.781855249745158,1.2162874251497007,11.283333333333333,0.39417309340188517,0.7825342465753424,0.918
MIKKEVE01,Vern,Mikkelsen,N,7.736766809728183,0.4025192918747163,0.7663913267940113,0.5456270671799599,6.976470588235294,0.3963963963963964,0.7825112107623319,0.5428163653663178
